id,company,title,domain,city,state,location,type,stipend,duration,skills,applications,rating,openings,posted_date,deadline,demand_score,growth_trend,source,is_live
4289587742,Lenovo India,UI/UX Designer Intern,UI/UX Design,Visakhapatnam,Andhra Pradesh,"Visakhapatnam, Andhra Pradesh",On-site,100000,4 Months,"MongoDB, Pandas, Postman, SEO",1781,4.0,18,2025-07-25,2025-09-25,69.8,4.7,Generated,False
4289587743,Jio Platforms,Web3 Developer Intern,Blockchain,Noida,Uttar Pradesh,"Noida, Uttar Pradesh",On-site,15000,4 Months,"CI/CD, HTML/CSS, Redis",4303,4.4,10,2025-06-25,2025-08-25,68.6,1.7,Generated,False
4289587744,Airtel Digital,Web Developer Intern,Web Development,Surat,Gujarat,"Surat, Gujarat",Remote,12000,12 Months,"Ansible, Arduino, Express.js, Git, PyTorch, Scrum",1581,4.3,9,2025-08-05,2025-10-05,41.2,0.3,Generated,False
4289587745,Snapdeal,Pipeline Engineer Intern,Data Engineering,Patna,Bihar,"Patna, Bihar",On-site,60000,2 Months,"Cypress, Express.js, Python, RabbitMQ, Spark, Vite",2882,3.4,16,2025-11-28,2025-12-28,60.3,34.4,Generated,False
4289587746,Dunzo,Test Automation Intern,Quality Assurance,Chennai,Tamil Nadu,"Chennai, Tamil Nadu",Hybrid,75000,12 Months,"Bootstrap, Firebase, Jenkins, React, Swift",1930,4.2,21,2025-11-07,2025-12-07,56.7,20.3,Generated,False
4289587747,Cure.fit,AR/VR Development Intern,AR/VR Development,Pune,Maharashtra,"Pune, Maharashtra",On-site,3000,4 Months,"AWS, Adobe XD, Plotly, Vue.js, Webpack",2311,4.5,3,2025-02-28,2025-04-28,43.3,29.5,Generated,False
4289587748,Simplilearn,IT Support Intern,IT Support,Surat,Gujarat,"Surat, Gujarat",Remote,8000,12 Months,"C++, Power BI, Raspberry Pi, SEO",1232,3.9,8,2025-12-02,2025-12-02,33.6,30.3,Generated,False
4289587749,Vedantu,Product Manager Intern,Product Management,Chandigarh,Punjab,"Chandigarh, Punjab",Remote,10000,2 Months,"Computer Vision, Deep Learning, Docker, Express.js, Kafka, Python",3394,4.7,12,2025-02-01,2025-04-01,58.4,14.9,Generated,False
4289587750,Ola Electric,Flutter Developer Intern,Mobile Development,Indore,Madhya Pradesh,"Indore, Madhya Pradesh",On-site,30000,1 Month,"GraphQL, Node.js, Pandas, Plotly, Redis",3817,3.7,12,2025-03-20,2025-05-20,65.5,-3.0,Generated,False
4289587751,Route Mobile,Robotics Intern,Robotics,Hubli,Karnataka,"Hubli, Karnataka",Remote,12000,1 Month,"OpenCV, Pandas, Python, Swift, Webpack",1131,4.4,19,2025-12-01,2025-12-01,33.5,6.1,Generated,False
4289587752,Quick Heal,Full Stack Developer Intern,Full Stack Development,Dehradun,Uttarakhand,"Dehradun, Uttarakhand",Remote,100000,1 Month,"Blockchain, Jenkins, Vue.js",2942,3.6,10,2025-11-10,2025-12-10,77.2,26.1,Generated,False
4289587753,NetApp India,Product Designer Intern,UI/UX Design,Kochi,Kerala,"Kochi, Kerala",On-site,12000,1 Month,"CI/CD, Firebase, OpenCV, Power BI, REST APIs, Redux",2944,3.5,21,2025-08-21,2025-10-21,45.6,22.5,Generated,False
4289587754,Micron India,AR/VR Development Intern,AR/VR Development,Coimbatore,Tamil Nadu,"Coimbatore, Tamil Nadu",On-site,15000,1 Month,"Figma, Flutter, JavaScript, Power BI, R, React",3130,3.2,6,2025-04-04,2025-06-04,47.9,-4.3,Generated,False
4289587755,Seagate India,Frontend Developer Intern,Web Development,Mysore,Karnataka,"Mysore, Karnataka",Hybrid,12000,6 Months,"Azure, GCP, Playwright, Redux",3933,4.6,21,2025-10-20,2025-12-20,58.6,0.0,Generated,False
4289587756,Western Digital,React Developer Intern,Web Development,Nagpur,Maharashtra,"Nagpur, Maharashtra",Remote,3000,1 Month,"C++, Cypress, Go",3097,3.3,22,2025-01-28,2025-03-28,51.3,-3.1,Generated,False
4289587757,Xiaomi India,Web3 Developer Intern,Blockchain,Nagpur,Maharashtra,"Nagpur, Maharashtra",Hybrid,80000,4 Months,"Content Writing, FastAPI, JIRA, Raspberry Pi",3210,3.7,24,2025-08-27,2025-10-27,77.0,6.6,Generated,False
4289587758,OnePlus India,Cybersecurity Intern,Cybersecurity,Delhi NCR,Delhi,"Delhi NCR, Delhi",Remote,40000,3 Months,"Kafka, Kubernetes, MATLAB, Unity",3398,4.4,24,2025-02-26,2025-04-26,67.2,19.8,Generated,False
4289587759,Oppo India,MEAN Stack Intern,Full Stack Development,Delhi NCR,Delhi,"Delhi NCR, Delhi",On-site,3000,12 Months,"Blockchain, GCP, Postman, Scrum, Swift",1579,4.3,6,2025-11-15,2025-12-15,35.6,11.1,Generated,False
4289587760,Vivo India,Web3 Developer Intern,Blockchain,Patna,Bihar,"Patna, Bihar",Hybrid,30000,6 Months,"Ansible, Excel, Flutter, Hadoop, Sass, Vue.js",2159,3.6,25,2025-04-09,2025-06-09,44.7,19.4,Generated,False
4289587761,Sonata Software,Server Engineer Intern,Backend Development,Indore,Madhya Pradesh,"Indore, Madhya Pradesh",On-site,15000,12 Months,"Arduino, Jest, Tailwind CSS",375,4.3,24,2025-09-24,2025-11-24,35.0,27.7,Generated,False
4289587762,Newgen Software,Quantum Computing Intern,Quantum Computing,Hyderabad,Telangana,"Hyderabad, Telangana",Hybrid,18000,4 Months,"Agile, JIRA, Jest, SQL, Scikit-learn",2393,5.0,2,2025-05-16,2025-07-16,54.0,5.9,Generated,False
4289587763,Tanla Platforms,Embedded Systems Intern,IoT,Mysore,Karnataka,"Mysore, Karnataka",Hybrid,30000,6 Months,"AWS, Blockchain, Express.js, Figma, Matplotlib, Node.js",632,3.8,3,2025-02-18,2025-04-18,30.2,25.2,Generated,False
4289587764,Amdocs India,React Intern,Frontend Development,Ahmedabad,Gujarat,"Ahmedabad, Gujarat",Remote,3000,3 Months,"Azure, Excel, GraphQL, SEO, SQL, Swift",1025,4.8,6,2025-10-03,2025-12-03,32.2,28.0,Generated,False
4289587765,LTTS,Embedded Systems Intern,Embedded Systems,Dehradun,Uttarakhand,"Dehradun, Uttarakhand",Remote,50000,3 Months,"Ansible, JavaScript, Postman, Seaborn",1826,4.0,22,2025-08-22,2025-10-22,56.8,1.6,Generated,False
4289587766,Google India,Robotics Intern,Robotics,Chennai,Tamil Nadu,"Chennai, Tamil Nadu",Hybrid,25000,1 Month,"Hadoop, Kubernetes, Pytest, Webpack",1929,3.0,15,2025-12-04,2025-12-04,42.0,1.8,Generated,False
4289587767,Microsoft,Embedded Systems Intern,Embedded Systems,Mumbai,Maharashtra,"Mumbai, Maharashtra",On-site,10000,2 Months,"Docker, Firebase, Java, Linux, Machine Learning, React",3307,4.0,3,2025-02-02,2025-04-02,53.1,27.5,Generated,False
4289587768,Amazon,MERN Stack Intern,Full Stack Development,Lucknow,Uttar Pradesh,"Lucknow, Uttar Pradesh",Remote,5000,6 Months,"GitHub Actions, Playwright, Solidity, Svelte, Swift",2645,3.3,23,2025-03-19,2025-05-19,43.4,5.6,Generated,False
4289587769,Flipkart,React Intern,Frontend Development,Ranchi,Jharkhand,"Ranchi, Jharkhand",On-site,5000,4 Months,"Hadoop, Keras, NumPy, Selenium, Terraform",2371,4.9,15,2025-09-21,2025-11-21,47.7,7.7,Generated,False
4289587770,Infosys,Robotics Intern,Robotics,Hubli,Karnataka,"Hubli, Karnataka",Remote,80000,12 Months,"FastAPI, Jest, R, React, Terraform",1373,3.2,15,2025-01-18,2025-03-18,54.7,32.6,Generated,False
4289587771,TCS,Data Analyst Intern,Data Science,Kolkata,West Bengal,"Kolkata, West Bengal",On-site,50000,6 Months,"GitHub Actions, RabbitMQ, Redux, Seaborn",4321,3.6,20,2025-11-28,2025-12-28,77.3,0.8,Generated,False
4289587772,Wipro,QA Engineer Intern,Quality Assurance,Jaipur,Rajasthan,"Jaipur, Rajasthan",Remote,25000,6 Months,"Ansible, Blockchain, Django",2388,3.3,16,2025-07-18,2025-09-18,48.2,27.5,Generated,False
4289587773,Zoho,Computer Vision Intern,Computer Vision,Mysore,Karnataka,"Mysore, Karnataka",On-site,50000,1 Month,"Deep Learning, Firebase, Redux, Sass, Selenium",1607,4.0,18,2025-10-16,2025-12-16,50.1,11.7,Generated,False
4289587774,Razorpay,Product Designer Intern,UI/UX Design,Gurgaon,Haryana,"Gurgaon, Haryana",Hybrid,35000,12 Months,"Angular, Ansible, GCP, Go, SQL",2364,3.1,2,2025-08-07,2025-10-07,52.2,1.3,Generated,False
4289587775,Swiggy,UI Developer Intern,Frontend Development,Kochi,Kerala,"Kochi, Kerala",On-site,8000,3 Months,"Keras, NLP, Python, Spark",3291,3.4,8,2025-09-14,2025-11-14,47.0,27.8,Generated,False
4289587776,Zomato,MEAN Stack Intern,Full Stack Development,Vijayawada,Andhra Pradesh,"Vijayawada, Andhra Pradesh",Remote,25000,12 Months,"Adobe XD, Hadoop, Matplotlib, PyTorch, React, Swift",3446,3.7,6,2025-02-04,2025-04-04,56.1,-4.0,Generated,False
4289587777,PhonePe,Cybersecurity Intern,Cybersecurity,Noida,Uttar Pradesh,"Noida, Uttar Pradesh",Hybrid,20000,12 Months,"Pytest, SEO, Spark",2065,4.6,14,2025-04-06,2025-06-06,47.5,18.4,Generated,False
4289587778,CRED,Test Automation Intern,Quality Assurance,Thiruvananthapuram,Kerala,"Thiruvananthapuram, Kerala",Remote,30000,4 Months,"Django, GraphQL, HTML/CSS, Kotlin, SEO, Solidity",1866,4.6,11,2025-07-07,2025-09-07,47.7,15.7,Generated,False
4289587779,Paytm,AWS Solutions Intern,Cloud Computing,Vijayawada,Andhra Pradesh,"Vijayawada, Andhra Pradesh",Remote,30000,6 Months,"Deep Learning, Go, Linux, NLP, Redis, Scrum",4401,4.0,9,2025-06-10,2025-08-10,68.9,4.8,Generated,False
4289587780,Freshworks,APM Intern,Product Management,Jaipur,Rajasthan,"Jaipur, Rajasthan",Hybrid,18000,1 Month,"Cypress, Kotlin, Solidity",822,4.4,6,2025-07-17,2025-09-17,38.8,24.4,Generated,False
4289587781,Byju's,ETL Developer Intern,Data Engineering,Mysore,Karnataka,"Mysore, Karnataka",On-site,12000,12 Months,"Matplotlib, OpenCV, Seaborn",1862,3.1,19,2025-10-10,2025-12-10,42.3,1.8,Generated,False
4289587782,Ola,SDET Intern,Quality Assurance,Vijayawada,Andhra Pradesh,"Vijayawada, Andhra Pradesh",Remote,20000,1 Month,"Angular, CI/CD, Elasticsearch, NLP, NumPy, Unity",449,3.8,13,2025-08-11,2025-10-11,34.2,13.1,Generated,False
4289587783,Meesho,AWS Solutions Intern,Cloud Computing,Indore,Madhya Pradesh,"Indore, Madhya Pradesh",On-site,12000,6 Months,"Flutter, Keras, Linux, R",2743,4.8,7,2025-03-10,2025-05-10,48.4,26.4,Generated,False
4289587784,Groww,AR/VR Development Intern,AR/VR Development,Noida,Uttar Pradesh,"Noida, Uttar Pradesh",Hybrid,75000,1 Month,"Cypress, Matplotlib, Pytest, Python, Rust, Spring Boot",2363,3.7,15,2025-01-22,2025-03-22,67.1,12.0,Generated,False
4289587785,Zerodha,ML Engineer Intern,Machine Learning,Visakhapatnam,Andhra Pradesh,"Visakhapatnam, Andhra Pradesh",Remote,100000,6 Months,"HTML/CSS, Tailwind CSS, Terraform, Vue.js",893,4.4,17,2025-05-11,2025-07-11,61.1,34.7,Generated,False
4289587786,Reliance Digital,SRE Intern,DevOps,Delhi NCR,Delhi,"Delhi NCR, Delhi",On-site,25000,12 Months,"Bootstrap, FastAPI, Machine Learning",2739,3.2,18,2025-08-07,2025-10-07,46.6,31.1,Generated,False
4289587787,Tata Digital,Product Manager Intern,Product Management,Vijayawada,Andhra Pradesh,"Vijayawada, Andhra Pradesh",Remote,20000,3 Months,"Agile, GitHub Actions, JavaScript, Unreal Engine",3360,4.3,1,2025-05-24,2025-07-24,54.5,8.1,Generated,False
4289587788,Accenture India,Strategy Intern,Business Analytics,Ranchi,Jharkhand,"Ranchi, Jharkhand",On-site,35000,6 Months,"CI/CD, FastAPI, Flutter, Linux, PyTorch, Rust",3601,4.8,15,2025-02-18,2025-04-18,65.0,3.5,Generated,False
4289587789,Deloitte India,Strategy Intern,Business Analytics,Indore,Madhya Pradesh,"Indore, Madhya Pradesh",On-site,50000,1 Month,"Deep Learning, GraphQL, Power BI, Redux",474,3.6,5,2025-06-08,2025-08-08,41.8,26.7,Generated,False
4289587790,IBM India,Backend Developer Intern,Software Development,Ranchi,Jharkhand,"Ranchi, Jharkhand",On-site,12000,3 Months,"Flutter, Go, Spark, Unity",2284,4.8,23,2025-03-09,2025-05-09,45.0,20.9,Generated,False
4289587791,Cognizant,IT Support Intern,IT Support,Kolkata,West Bengal,"Kolkata, West Bengal",Remote,35000,2 Months,"GCP, Git, SEO",3959,3.3,5,2025-11-01,2025-12-01,66.6,13.4,Generated,False
4289587792,HCL Tech,UI/UX Designer Intern,UI/UX Design,Coimbatore,Tamil Nadu,"Coimbatore, Tamil Nadu",Hybrid,20000,1 Month,"Arduino, Figma, OpenCV",220,4.4,24,2025-09-09,2025-11-09,30.9,7.6,Generated,False
4289587793,Tech Mahindra,Computer Vision Intern,Computer Vision,Chennai,Tamil Nadu,"Chennai, Tamil Nadu",Hybrid,80000,4 Months,"Flask, OpenCV, Scrum",4168,4.8,19,2025-05-12,2025-07-12,84.8,8.5,Generated,False
4289587794,Capgemini,Natural Language Processing Intern,Natural Language Processing,Mysore,Karnataka,"Mysore, Karnataka",On-site,15000,12 Months,"Agile, Excel, R",1625,4.9,7,2025-05-03,2025-07-03,47.9,33.7,Generated,False
4289587795,Oracle India,ML Engineer Intern,Machine Learning,Jaipur,Rajasthan,"Jaipur, Rajasthan",Hybrid,3000,3 Months,"Excel, NLP, Python, Svelte",1024,3.0,1,2025-04-14,2025-06-14,28.6,30.3,Generated,False
4289587796,SAP India,IT Support Intern,IT Support,Ahmedabad,Gujarat,"Ahmedabad, Gujarat",Remote,60000,2 Months,"NLP, Playwright, SEO",1378,3.1,14,2025-06-26,2025-08-26,49.3,34.1,Generated,False
4289587797,Salesforce India,SDET Intern,Quality Assurance,Bangalore,Karnataka,"Bangalore, Karnataka",Remote,40000,4 Months,"Adobe XD, CI/CD, Hadoop, Next.js, Pytest, Scrum",2837,4.4,17,2025-08-17,2025-10-17,56.4,7.6,Generated,False
4289587798,Adobe India,Network Engineering Intern,Network Engineering,Vijayawada,Andhra Pradesh,"Vijayawada, Andhra Pradesh",Hybrid,5000,4 Months,"Playwright, RabbitMQ, Raspberry Pi, Solidity, Swift, Vite",128,4.1,25,2025-11-28,2025-12-28,28.4,34.8,Generated,False
4289587799,Intel India,AR/VR Development Intern,AR/VR Development,Kochi,Kerala,"Kochi, Kerala",On-site,40000,1 Month,"Flutter, OpenCV, PyTorch",143,3.0,6,2025-02-23,2025-04-23,26.4,6.6,Generated,False
4289587800,Samsung India,Quantum Computing Intern,Quantum Computing,Mysore,Karnataka,"Mysore, Karnataka",On-site,18000,1 Month,"Azure, Content Writing, MongoDB, Pandas, Vue.js",491,3.1,18,2025-12-11,2025-12-11,23.0,11.6,Generated,False
4289587801,Nvidia India,Quantum Computing Intern,Quantum Computing,Ahmedabad,Gujarat,"Ahmedabad, Gujarat",On-site,40000,12 Months,"FastAPI, SEO, Scikit-learn, TypeScript, Vite",1299,4.6,14,2025-08-28,2025-10-28,49.2,16.9,Generated,False
4289587802,Qualcomm India,MERN Stack Intern,Full Stack Development,Lucknow,Uttar Pradesh,"Lucknow, Uttar Pradesh",On-site,3000,6 Months,"Computer Vision, Django, Jest, Nginx",3112,4.0,16,2025-07-15,2025-09-15,49.6,21.7,Generated,False
4289587803,Goldman Sachs,ML Engineer Intern,Machine Learning,Coimbatore,Tamil Nadu,"Coimbatore, Tamil Nadu",On-site,12000,4 Months,"Computer Vision, Git, JavaScript, Linux, Playwright, TypeScript",953,4.7,13,2025-02-25,2025-04-25,34.1,-4.5,Generated,False
4289587804,JP Morgan,Visual Designer Intern,UI/UX Design,Guwahati,Assam,"Guwahati, Assam",Remote,40000,3 Months,"Angular, Django, JavaScript, Postman, Pytest, Unity",1483,3.5,10,2025-05-26,2025-07-26,47.9,-4.5,Generated,False
4289587805,Morgan Stanley,Analytics Intern,Business Analytics,Indore,Madhya Pradesh,"Indore, Madhya Pradesh",Remote,5000,6 Months,"Adobe XD, Docker, NumPy, Playwright, Scikit-learn",3699,5.0,3,2025-02-21,2025-04-21,63.3,30.9,Generated,False
4289587806,Uber India,Business Analyst Intern,Product Management,Kochi,Kerala,"Kochi, Kerala",On-site,18000,2 Months,"C++, GraphQL, Pytest",1640,4.6,15,2025-01-16,2025-03-16,41.8,7.8,Generated,False
4289587807,Dream11,Pipeline Engineer Intern,Data Engineering,Kochi,Kerala,"Kochi, Kerala",Hybrid,100000,12 Months,"Agile, FastAPI, Next.js",2700,4.0,17,2025-08-01,2025-10-01,70.9,27.0,Generated,False
4289587808,Unacademy,Network Engineering Intern,Network Engineering,Nagpur,Maharashtra,"Nagpur, Maharashtra",On-site,10000,2 Months,"Django, Excel, Go, Playwright, React, Scrum",2505,4.2,9,2025-04-12,2025-06-12,44.5,30.6,Generated,False
4289587809,PhysicsWallah,SEO Specialist Intern,Digital Marketing,Jaipur,Rajasthan,"Jaipur, Rajasthan",Remote,10000,4 Months,"Jenkins, Plotly, Pytest, Svelte, Webpack",1289,4.1,17,2025-07-28,2025-09-28,38.6,11.3,Generated,False
4289587810,BigBasket,UI/UX Designer Intern,UI/UX Design,Guwahati,Assam,"Guwahati, Assam",Remote,18000,6 Months,"Agile, C++, Express.js, Figma, Rust, Vue.js",1250,4.7,10,2025-01-08,2025-03-08,36.7,8.7,Generated,False
4289587811,Nykaa,Web3 Developer Intern,Blockchain,Chandigarh,Punjab,"Chandigarh, Punjab",Hybrid,50000,6 Months,"Figma, Next.js, REST APIs, Raspberry Pi, Spark, Unreal Engine",341,3.6,24,2025-03-26,2025-05-26,35.5,21.2,Generated,False
4289587812,PolicyBazaar,NLP Engineer Intern,AI Research,Surat,Gujarat,"Surat, Gujarat",Remote,100000,1 Month,"Angular, Redis, Swift",2159,3.7,10,2025-03-26,2025-05-26,64.7,31.9,Generated,False
4289587813,Cars24,Embedded Systems Intern,Embedded Systems,Nagpur,Maharashtra,"Nagpur, Maharashtra",On-site,25000,1 Month,"Airflow, Computer Vision, Go, Svelte",4387,3.2,17,2025-07-23,2025-09-23,63.2,12.3,Generated,False
4289587814,Lenskart,Business Analyst Intern,Business Analytics,Hyderabad,Telangana,"Hyderabad, Telangana",Remote,10000,4 Months,"Adobe XD, GCP, Node.js, Plotly, REST APIs, Vite",322,4.6,4,2025-12-02,2025-12-02,32.6,28.3,Generated,False
4289587815,boAt,Web Developer Intern,Web Development,Ranchi,Jharkhand,"Ranchi, Jharkhand",Remote,30000,1 Month,"Jest, Matplotlib, Python, Solidity, Svelte, TypeScript",4428,3.8,15,2025-08-19,2025-10-19,71.1,15.7,Generated,False
4289587816,UpGrad,Computer Vision Intern,Computer Vision,Chandigarh,Punjab,"Chandigarh, Punjab",On-site,18000,12 Months,"Go, Postman, Svelte",4001,3.7,22,2025-08-23,2025-10-23,61.2,8.6,Generated,False
4289587817,InMobi,Deep Learning Intern,Machine Learning,Bhubaneswar,Odisha,"Bhubaneswar, Odisha",Remote,25000,6 Months,"Blockchain, Firebase, Google Analytics, Next.js, Pandas, Seaborn",3617,4.7,17,2025-07-20,2025-09-20,66.5,25.7,Generated,False
4289587818,MakeMyTrip,Software Engineer Intern,Software Development,Dehradun,Uttarakhand,"Dehradun, Uttarakhand",Hybrid,12000,4 Months,"NumPy, SEO, Solidity",87,4.3,18,2025-07-19,2025-09-19,26.2,9.6,Generated,False
4289587819,Oyo Rooms,iOS Developer Intern,Mobile Development,Dehradun,Uttarakhand,"Dehradun, Uttarakhand",Remote,100000,12 Months,"Arduino, HTML/CSS, Jenkins",1213,4.7,22,2025-12-27,2025-12-27,67.7,24.8,Generated,False
4289587820,Pine Labs,Cloud Architect Intern,Cloud Computing,Guwahati,Assam,"Guwahati, Assam",Remote,35000,6 Months,"Agile, Docker, Flask, Jest, Postman, React",1898,3.2,1,2025-05-16,2025-07-16,48.8,8.6,Generated,False
4289587821,BrowserStack,Cloud Architect Intern,Cloud Computing,Ahmedabad,Gujarat,"Ahmedabad, Gujarat",Hybrid,10000,4 Months,"Kotlin, Redux, Sass",767,4.1,18,2025-03-06,2025-05-06,36.0,28.0,Generated,False
4289587822,Postman,IT Support Intern,IT Support,Patna,Bihar,"Patna, Bihar",Hybrid,8000,4 Months,"Google Analytics, Kotlin, Raspberry Pi, Spring Boot",4492,4.3,24,2025-07-12,2025-09-12,64.4,9.3,Generated,False
4289587823,Chargebee,Network Engineering Intern,Network Engineering,Kochi,Kerala,"Kochi, Kerala",Hybrid,12000,6 Months,"Arduino, Figma, Kubernetes, Python, React, Seaborn",2899,3.5,3,2025-01-04,2025-03-04,43.4,32.3,Generated,False
4289587824,Mindtree,Unity Developer Intern,Game Development,Mangalore,Karnataka,"Mangalore, Karnataka",On-site,100000,4 Months,"Arduino, CI/CD, Go, Hadoop, Scikit-learn, Svelte",527,3.7,8,2025-09-21,2025-11-21,55.4,21.4,Generated,False
4289587825,Mphasis,AWS Solutions Intern,Cloud Computing,Hubli,Karnataka,"Hubli, Karnataka",Hybrid,10000,12 Months,"Go, Java, Postman",1998,4.6,7,2025-11-14,2025-12-14,40.5,4.9,Generated,False
4289587826,LTIMindtree,NLP Engineer Intern,AI Research,Vijayawada,Andhra Pradesh,"Vijayawada, Andhra Pradesh",On-site,100000,3 Months,"Computer Vision, Jenkins, Nginx, PostgreSQL, Tableau",957,3.1,22,2025-04-18,2025-06-18,55.9,15.8,Generated,False
4289587827,Persistent Systems,Quantum Computing Intern,Quantum Computing,Pune,Maharashtra,"Pune, Maharashtra",Hybrid,30000,4 Months,"Agile, Bootstrap, Django, Flutter, GCP, Keras",291,3.9,19,2025-05-10,2025-07-10,34.0,28.2,Generated,False
4289587828,Coforge,IoT Engineer Intern,IoT,Thiruvananthapuram,Kerala,"Thiruvananthapuram, Kerala",On-site,30000,2 Months,"Computer Vision, Content Writing, Go, Java, REST APIs, Unreal Engine",4159,3.3,2,2025-12-05,2025-12-05,61.5,14.8,Generated,False
4289587829,NIIT,AWS Solutions Intern,Cloud Computing,Mangalore,Karnataka,"Mangalore, Karnataka",Remote,35000,4 Months,"Blockchain, Plotly, Raspberry Pi",3116,4.0,13,2025-12-03,2025-12-03,58.2,-3.1,Generated,False
4289587830,Hexaware,Game Developer Intern,Game Development,Thiruvananthapuram,Kerala,"Thiruvananthapuram, Kerala",Remote,8000,3 Months,"Adobe XD, Agile, Django, Express.js, Google Analytics, Playwright",3064,4.6,9,2025-05-25,2025-07-25,49.6,16.8,Generated,False
4289587831,Zensar,Cloud Architect Intern,Cloud Computing,Delhi NCR,Delhi,"Delhi NCR, Delhi",Hybrid,100000,6 Months,"AWS, Azure, GCP, Google Analytics",1436,3.3,21,2025-07-03,2025-09-03,64.9,0.2,Generated,False
4289587832,Birlasoft,Robotics Intern,Robotics,Pune,Maharashtra,"Pune, Maharashtra",Hybrid,20000,4 Months,"Arduino, Hadoop, Kotlin, Next.js, Pytest, Vite",1031,4.4,24,2025-03-19,2025-05-19,42.6,7.8,Generated,False
4289587833,Cyient,Robotics Intern,Robotics,Delhi NCR,Delhi,"Delhi NCR, Delhi",Hybrid,40000,1 Month,"Firebase, GitHub Actions, React, Terraform",3315,3.9,15,2025-01-17,2025-03-17,65.2,-0.5,Generated,False
4289587834,KPIT,Hardware Intern,IoT,Indore,Madhya Pradesh,"Indore, Madhya Pradesh",Remote,8000,1 Month,"Google Analytics, NLP, Redux, Scikit-learn",243,4.8,14,2025-06-20,2025-08-20,25.0,2.7,Generated,False
4289587835,Happiest Minds,API Developer Intern,Backend Development,Ahmedabad,Gujarat,"Ahmedabad, Gujarat",Remote,15000,6 Months,"GitHub Actions, JIRA, Rust, Svelte, Unreal Engine",4290,3.0,17,2025-11-10,2025-12-10,63.2,23.4,Generated,False
